City,Province,Year,Make,Model,Price,Mileage,URL,Description,Rebuilt_Predicted
Calgary,AB,2009,Honda,Civic,9000,174000,facebook.com/marketplace/item/684105203076129/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Selling my fresh import 2009 Honda Civic it's a good car no accidents only 174000kms in excellent condition inside out side it's have also tires for all seasons ,sedan 4 door brown colour transmission is a great and runs well if you are seriously want to buy contact  thanks you                                                                                               ",0
Calgary,AB,2017,Honda,Civic,25000,66000,facebook.com/marketplace/item/826317655531413/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 Honda Civic, Automatic , active status in great running condition with no accidents and no issues at all. Only 66408 kms.  Michelin winter tires with rims. Winter tires just bought in this December 2022. Price $25000. Reasonable offers are welcome. Reason of selling is due to medical condition. No more this car in need. Thanks ",0
Calgary,AB,2014,Honda,Civic,20498,99000,facebook.com/marketplace/item/147138951743008/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"WHEATON HONDA WEST CERTIFIED - Purchased New and Serviced at Wheaton Honda West! No Accidents, One Previous Owner, Locally Owned Vehicle, Service Records Available, Navigation, Blind Spot Display, Multi-Angle Rear View Camera, Satellite Radio, Bluetooth with Audio Streaming, USB, Siri Eyes Free, Leather, Heated Front Seats, Proximity Key Entry, Pushbutton Start, Alloy Wheels, A/C, Cruise Control WHY WHEATON HONDA WEST CERTIFIED 72 Hour No Questions Asked Full Money Back Guarantee + Flexible Financing + Balance of Manufacturers Warranty + 7 Day/1000 km exchange policy + CarFax Vehicle History Report + Certified Inspection Report = Wheaton Honda West Certified Pre-Owned!!! Buy Pre-Owned with Peace of Mind 6 Month/ 12,000 km Guarantee.We guarantee you won't need to replace the brakes, tires, all bulbs and wiper blades within the first 6 months or 12,000 km of your ownership. Our 100 + point mechanical and appearance inspection is designed to ensure that each Wheaton Honda West Certified Used Vehicle meets the highest possible standards. We take pride in our products and our Honda-trained mechanics will scrutinize all major vehicle systems, including brakes, engine and powertrain, steering and suspension, tires, wheels, exhaust system, and the vehicle's interior and exterior. We replace any component that does not meet our stringent standards with genuine Honda parts, or restore it to a like-new condition. We take pride in each step of our certification process so you'll be completely satisfied with your Wheaton Honda West Certified Used Vehicle. Our One Price, One Promise guarantee sets this Alberta dealer apart from the rest by having our absolute best price posted on all used vehicles. We accept all credit applications, including those currently in/or recently discharged from bankruptcy or consumer proposal. Wheaton Honda West is the smart choice for buying a used car. Get the quality, value and peace of mind you need from a company you trust. Smart Reasons to Shop at Wheaton Honda West was the unit bought back by the manufacturer? - NO // has the vehicle sustained fire or water damage? - NO // has the vehicle been used as a taxi/limousine/police car/emergency vehicle/rental - NO // has the vehicle been assigned the following status: salvage/non-repairable/unsafe? - NO // has the vehicle been damaged exceeding $3000 dollars in repairs? - NO // has the vehicle been registered in any jurisdiction other than Alberta -NO  Stock Number: 23072233 ",0
Calgary,AB,2010,Honda,Civic,9250,190000,facebook.com/marketplace/item/295426489540363/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"$9,250+ taxes negotiable if you buy before the end of the month. Car can be shown on an appointment only baises. EX-L Includes leather, heated seats, back up camera, digital rear view mirror, Honda premium audio system  CLEARANCE UNIT, sold in current condition , no lights on dash ",0
Calgary,AB,2017,Honda,Civic,17700,127000,facebook.com/marketplace/item/1475898123144529/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 Honda Civic Lx, Automatic, Runs and Drives Great, Loaded with Back-Up Camera, Bluetooth Audio, A/C, Cruise, Tilt, Power Windows, Locks, Mirror, A/C, Cruise and many more ... Vehicle was in a previous accident, fully inspected and Recertified. Rebuilt status.  FINANCING AVAILABLE! GOOD BAD CREDIT EVERYONE APPROVED!! Financing: From $184.76 Bi-Weekly! APR 8.9% Zero down, on approved credit for 60 months Total cost of credit $4699.22  Extended Warranty Available! Checkered Flag Auto sales.  ",1
Calgary,AB,2014,Honda,Civic,17500,159000,facebook.com/marketplace/item/611330487518618/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"This beautiful and reliable Honda Civic 4D EX was meticulously maintained (most of my family is in the automotive industry and I was a car detailer). I had the oil freshly changed and a new air filter put in August 1st. Some of the features and upgrades included are: -Automatic starter (with spare fob) -Second set of winter tires on rims -Heated seats  -Back up camera and right side turn/merging camera -power glass moonroof -Bluetooth (music and phone calls etc.) -USB jacks -Eco Assist system -Theft-deterrent system -Touch screen  -Outside temperature gauge  -Keyless entry -Push start button -hidden spare tire This vehicle was also recently detailed and undercoated and much more. It also comes with an emergency road side kit, squeegee, and extra windshield wipers.  You can contact me if you want to set up a viewing, I am more commonly available after work most days around 6pm. ",0
Calgary,AB,2018,Honda,Civic,23799,162000,facebook.com/marketplace/item/1472543286822003/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2018 Honda Civic SE *Backup Camera, Bluetooth, 2 Sets of Tires* (VIN 2023-476A - VID: 9682914) from Straightline Kia. Visit our website for more information.  This 2018 Honda Civic LX has just been traded in for a 2023 Kia Seltos The previous client had traded this vehicle in to get into something bigger in size that has all the technology their family wanted. The previous owner took excellent care of their vehicle and was the original owner. This Civic comes fully loaded with heated seats, a backup camera, Bluetooth, and much more. Our certified technicians have completed our extensive safety inspection and road test. Peace of mind driving at its finest! At Straightline KIA we pride ourselves on exceeding customer expectations and Shifting the Experience.   Don't take our word for it. Listen to what our customers have to say.  Our Dealer Rater reviews are 4.9 out of 5.0. Check us out here    Come for a visit. Let us show you how car buying can be fun and easy!   We are an AMVIC licensed dealer.    VIN:  2HGFC2F6XJH039962;   Exterior color:  Black;   Cylinders:  I4;   Doors:  4;   Drive train:  Front-wheel drive;   Engine:  2.0 L;   Transmission:  Automatic Transmission;    This vehicle is sold by Straightline Kia in Calgary. Inventory published with the help of Marketplace Boost by D2C Media.  ",0
Calgary,AB,2014,Honda,Civic,17500,160000,facebook.com/marketplace/item/1096799738390918/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Honda civic 2014, and very cheap on gas eco system. Active status No accident Clean title One owner since 2014 2 Remote starter and 2 keys  Comes with all season tires with rims Serious buyers text me thanks ",0
Calgary,AB,2016,Honda,Civic,26000,75000,facebook.com/marketplace/item/283025627746927/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Not a rebuilt car. We are the second owners of this 2016 Honda civic touring which is fully loaded this car has super low kilometers 75,353km and is in perfect condition inside and out this car comes equipped with many options such as:   leather interior, heated front and rear seats, backup camera, front collision warning, lane assit warning, blind spot camera, digital dash, Apple CarPlay, sunroof, remote starter.   If AD is up the car is still for sale.   Please text me at  for a faster response  I do have a printed copy of the carfax available. ",0
Calgary,AB,2012,Honda,Civic,10995,158000,facebook.com/marketplace/item/1278925009654956/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2012 Honda Civic  Low Mileage, No Reported Accident comes with Manual Transmission, Power Windows, Power Mirror, AM, FM and much more...    For any further Information Please Call Or Text  ",0
Calgary,AB,2017,Honda,Civic,25999,76000,facebook.com/marketplace/item/661193519252497/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Stock No. 6020 | Easy Financing Options | Drive Modes - Normal ; Econ | Daytime Running Lights | Heated Exterior Mirrors | Power Mirrors | Remote Trunk Release | Auto On/Off Headlamps | Auxiliary 12v Outlet | Climate Control | Cloth Interior | Cup Holder | Heated Seats | Power Windows/Locks | Rear Defroster | Tachometer | Tilt Steering/Telescopic | Cruise Control | Back-Up Camera | Child-Safety Locks | Airbags | Traction Control | AM/FM Stereo | Android Auto | Apple Car Play | Aux | Bluetooth | Steering Wheel Audio Control | Touch Screen | USB | Premium Audio & Much More   All Vehicles Come With Full Mechanical Fitness Assessment And Verified Carproof. Optional Extended Warranty Is Available.  Financing Easy Approval. Auto World Sales (AMVIC Licensed Dealership) Bay 102, 3863 54 Ave NE Calgary, AB, Canada.  Www.Autoworldsale.Com ",0
Calgary,AB,2018,Honda,Civic,28999,110000,facebook.com/marketplace/item/300751619200966/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"ALL CREDIT ACCEPTED!! ONE MONTH AT THE JOB, BANKRUPTCY, NEW TO CANADA COLLECTIONS, STUDENT OR WORK VISAS, COLLECTIONS, PREVIOUS REPOSSESSIONS, GOOD OR BAD CREDIT - ALL CREDIT ACCEPTED!!! WE OFFER IN HOUSE FINANCING!!            GET PRE-APPROVED TODAY BY VISITING WWW.GTMOTORSPORTSWEST.CA !!!           We are open 7 DAYS!! Our operating hours are Monday-Thursday 10 am to 7 pm and Friday-Saturday from 10 am to 6 pm. Sunday 10-3PM     - LOW BI-WEEKLY PAYMENTS!!     - INSTANT APPROVALS!!     - 6 MONTHS NO PAYMENTS! *INTEREST WILL STILL ACCRUE FOR THE FIRST 6 MONTHS*     - CREDIT CONSOLIDATION!     - UNEMPLOYMENT INSURANCE!     - NEGATIVE EQUITY COVERAGE           CALL US NOW AT !!! REPLY TO THIS ADD AND WE WILL GET BACK TO YOU RIGHT AWAY!!           LOCATED @ 10-40 Hopewell Way NE, Calgary, Alberta T3J 5H7 (Right behind Enterprise Car Rental)            All our vehicles come with FULL MECHANICAL FITNESS ASSESSMENT, CARPROOF and WARRANTY           **REFERRAL PROGRAM -- REFER FRIENDS AND FAMILY AND EARN A COOL $800!!! CALL  FOR MORE DETAILS!!           Once we do a personal credit check than we can determine payments, APR, cost of credit, terms and interest rate which will all vary according to customer's personal credit (OAC) at time of personal credit check. Price is based on vehicle only. Aftermarket products, GST extra (O.A.C.). All pictures are an accurate representation of vehicle being sold. Each individual's credit will result in different bi-weekly payments and cost of credit amounts. Financing is based on O.A.C.      AMVIC LICENSED DEALER.     Similar to Chevrolet, GMC, Honda, Toyota, Cadillac, Nissan, Ford, Volvo 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023 ",0
Calgary,AB,2018,Honda,Civic,25998,167000,facebook.com/marketplace/item/266731262731794/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2018 Honda Civic Touring NEW ARRIVAL! TOP-OF-LINE! NAVIGATION! CLEA (VIN SN0417A - VID: 9785914) from Village Honda. Visit our website for more information.  You will love every test drive of this 2018 Civic Touring in white, and itaEURs easy to see why this feature-rich Canadian-built compact has been a best seller here for two decades. Here are some of the main features of this vehicle:aEURC/ 1.5-liter turbocharged 4-cylinder engine with 174 horsepowerA aEURC/ Continuously variable transmission (CVT)aEURC/ Front wheel driveA aEURC/ Multi-angel rearview cameraA aEURC/ Honda Satellite aEUR""linked Navigation systemaEURC/ 7-inch touchscreen infotainment systemaEURC/ Apple CarPlay and Android Auto integrationaEURC/ 452-watt 10 speaker Premium sound systemaEURC/ Lane-watch blind spot displayA A aEURC/ Bluetooth connectivityaEURC/ Heated front and rear seatsaEURC/ Rain-sensing windshield wipersaEURC/ Wireless charging When you purchase a pre-owned vehicle from Village Honda, you can be confident in your decision knowing that your vehicle has been reconditioned to the highest standards, and you will also receive complimentary ownership benefits. Save this Page and Call for Availability. We know you will enjoy your test drive towards ownership! Village Honda is proud to be your one-stop used vehicle destination in Calgary, Alberta.  VIN:  2HGFC1F91JH101141;   Exterior color:  White Orchid Pearl;   Cylinders:  4;   Doors:  4;   Drive train:  Front-wheel drive;   Engine:  1.5L;   Transmission:  Automatic Transmission;   This vehicle is sold by Village Honda in Calgary. Inventory published with the help of Marketplace Boost by D2C Media. ",0
